index	original	translation	scores	mean	z_scores	z_mean	model_scores
1428	"Defeated, Cem fled to Rhodes, where the Knights Hospitaller kept him in custody."	"Besiegt floh Cem nach Rhodos, wo ihn der Hospitaller der Ritter in Gewahrsam hielt."	"[64, 68, 60]"	64	"[-2.3709880820974454, -1.1854504325226372, -1.2502945949515705]"	-1.60224437	-0.239792287
1429	"The Thousand Autumns of Jacob de Zoet, 2010 historical novel by British author David Mitchell."	"The Thousand Herumns of Jacob de Zoet, 2010 historischer Roman des britischen Autors David Mitchell."	"[92, 78, 93]"	87.66666667	"[0.1346385006840237, -0.23458970556018363, 0.5693470639175959]"	0.156465286	-0.19622989
1430	"Also, two battalions from the 20th Indian Brigade held the Ghoraniyeh bridgehead."	Auch zwei Bataillone der 20. Indischen Brigade hielten den Ghoraniyeh Brückenkopf ab.	"[100, 93, 97]"	96.66666667	"[0.2654514735602496, 0.22412516435479046, 0.7899096892350707]"	0.426495442	-0.29594785
1431	"A single jet meter consists of a simple impeller with radial vanes, impinged upon by a single jet."	"Ein einzelnes Strahlmessgerät besteht aus einem einfachen Laufrad mit radialen Flügeln, auf das ein einziger Strahl aufprallt."	"[100, 70, 91]"	87	"[0.2654514735602496, -1.2608678885313718, 0.04515183701325695]"	-0.316754859	-0.46623522
1432	"To appease the Hungarian nobility, Joseph II revoked almost all his reforms on his deathbed in 1790."	"Um den ungarischen Adel zu beschwichtigen, hob Joseph II. 1790 fast alle Reformen auf seinem Sterbebett auf."	"[100, 75, 97]"	90.66666667	"[0.2654514735602496, -0.5198479236489196, 0.8410932489613032]"	0.1955656	-0.349622995
1433	It also helps to keep the buckle of the stirrup leather from unbuckling and sliding down.	"Es hilft auch, die Schnalle des Steigbügelleders vor Entklemmen und Heruntergleiten zu halten."	"[100, 100, 100]"	100	"[0.2654514735602496, 0.37321150863630664, 0.6419452159768436]"	0.426869399	-0.581089973
1434	"Ponting struggled, aggregating 99 runs at a modest 24.75."	"Ponting kämpfte, aggregierte 99 Läufe bei einem bescheidenen 24.75."	"[100, 82, 91]"	91	"[0.2654514735602496, 0.6405984906688512, 0.8522717375552704]"	0.586107234	-0.377415657
1435	Fungi in the genera Cordyceps and Ophiocordyceps infect ants.	Pilze der Gattungen Cordyceps und Ophiocordyceps infizieren Ameisen.	"[100, 72, 81]"	84.33333333	"[0.2654514735602496, -0.8051061417376557, 0.4821429590688326]"	-0.01917057	-0.123358004
1436	"College presidents typically enforced strict discipline, and upperclassman enjoyed hazing freshman."	"Die Präsidenten des Kollegiums erzwangen in der Regel strenge Disziplin, und Oberschüler genossen hazing Neuling."	"[88, 64, 76]"	76	"[-0.2233081539990433, -1.5657947233076184, -0.36804409368167157]"	-0.71904899	-0.524314046
1437	The seizure of the sloop Liberty in 1768 on suspicions of smuggling triggered a riot.	Die Beschlagnahme der Schleuder Liberty 1768 wegen des Verdachts auf Schmuggel löste einen Aufruhr aus.	"[96, 70, 76]"	80.66666667	"[-0.10894598254041715, -1.1657187729600478, -1.2971481180482443]"	-0.857270958	-0.371958405
1438	Hungarian and Croat light hussars led by Count Hadik raided Berlin in 1757.	Ungarische und kroatische leichte Husaren unter der Führung des Grafen Hadik überfielen 1757 Berlin.	"[100, 80, 88]"	89.33333333	"[0.2654514735602496, -0.18274099678607322, -0.2233081539990433]"	-0.046865892	-0.379523695
1439	"In early 1030 Sergius gave Ranulf the County of Aversa as a fief, the first Norman lordship in southern Italy."	"Anfang 1030 gab Sergius Ranulf die Grafschaft Aversa als Lehen, die erste normannische Herrschaft in Süditalien."	"[100, 100, 80]"	93.33333333	"[0.2654514735602496, 0.8505318100501577, 0.323687427468814]"	0.479890237	-0.264353395
1440	"Going Native, Paul Gauguin and the Invention of the Primitivist Modernist."	"Going Native, Paul Gauguin und die Erfindung der primitivistischen Moderne."	"[89, 100, 100]"	96.33333333	"[-0.13382149032827656, 1.857303893757214, 0.9553316582231767]"	0.892938021	-0.206840232
1441	"Plymouth Rock, a large boulder, now sits under the historic Plymouth Rock Portico."	"Plymouth Rock, ein großer Felsblock, liegt jetzt unter dem historischen Plymouth Rock Portico."	"[100, 79, 100]"	93	"[0.2654514735602496, 0.16523189586879544, 0.37321150863630664]"	0.267964959	-0.276379019
1442	"Steven R. Nagel, 67, American astronaut, melanoma."	"Steven R. Nagel, 67, amerikanischer Astronaut, Melanom."	"[100, 98, 86]"	94.66666667	"[0.2654514735602496, 0.8968553271991463, 1.2744206170689254]"	0.812242473	-0.08755485
1443	"As a result, the cuirass replaced the mail hauberk and full suits of armour, and only the most valuable cavalry wore more than a padded shirt."	"Infolgedessen ersetzte die Cuirass den Posthauberk und volle Rüstungen, und nur die wertvollste Kavallerie trug mehr als ein gepolstertes Hemd."	"[100, 82, 91]"	91	"[0.2654514735602496, 0.14575458522479776, 0.16777264375646253]"	0.192992901	-0.377068847
1444	"Heavy rainfall fell in portions of Broward County, peaking at 11.21 in at the intersection of State Road 997 and Interstate 75 near Weston."	Starker Niederschlag fiel in Teilen des Broward County und erreichte seinen Höhepunkt um 11.21 Uhr an der Kreuzung von State Road 997 und Interstate 75 in der Nähe von Weston.	"[92, 68, 94]"	84.66666667	"[0.1346385006840237, -1.1854504325226372, 0.6244877202469645]"	-0.142108071	-0.324777067
1445	Classical balusters form the balustrade between the arches of the arcade.	Klassische Baluster bilden die Balustrade zwischen den Bögen der Arkade.	"[100, 98, 95]"	97.66666667	"[0.2654514735602496, 1.6671317483647232, 0.7295690924856169]"	0.887384105	-0.173682347
1446	"Pablo González and his aide, Col. Jesús Guajardo, in an elaborate trap at Chinameca, Morelos."	"Pablo González und sein Assistent, Col.Jesús Guajardo, in einer aufwendigen Falle in Chinameca, Morelos."	"[90, 70, 90]"	83.33333333	"[-0.0443348266575098, -0.9952782871301464, 0.40392509492948986]"	-0.211896006	-0.250977427
1447	Castles and fortifications of the Kingdom of Jerusalem	Burgen und Befestigungen des Königreichs Jerusalem	"[96, 76, 100]"	90.66666667	"[0.4925851553670907, -0.4247618509526743, 0.9553316582231767]"	0.341051654	-0.281971157
1448	"Whenever Native Americans attempted to regroup in the forest to Wright's left, the howitzers and cannon would rake the trees."	"Immer wenn Ureinwohner versuchten, sich im Wald links von Wright zu gruppieren, würden die Howitzer und Kanonen die Bäume schütteln."	"[100, 81, 97]"	92.66666667	"[0.2654514735602496, -0.0754366785097826, 0.5820718190378574]"	0.257362205	-0.517478764
1449	"The early gassing machinery frequently broke down due to overuse, forcing the SS to shoot Jews assembled for suffocation."	"Die frühen Vergasungsmaschinen brachen häufig durch Übernutzung zusammen, wodurch die SS gezwungen wurde, Juden zu erschießen, die zur Erstickung versammelt waren."	"[86, 84, 58]"	76	"[-0.4022814813405768, 0.33592673061728845, -1.3605759076103077]"	-0.475643553	-0.473048896
1450	"The deferential artery, a branch of the superior vesicle artery and the"	"Die deferentielle Arterie, ein Zweig der oberen Vesikelarterie und die"	"[100, 97, 74]"	90.33333333	"[0.2654514735602496, 0.5820718190378574, -0.6270457621312975]"	0.07349251	-0.40710023
1451	"Orson never joked or teased about the religious beliefs of others, wrote biographer Barton Whaley."	"Orson hat nie über den religiösen Glauben anderer gescherzt oder geärgert, schrieb der Biograph Barton Whaley."	"[75, 82, 68]"	75	"[-2.0745326270689177, 0.6405984906688512, -1.6115940874402417]"	-1.015176075	-0.359508395
1452	"Muslims, Sikhs, Buddhists, and Hindus live in Alberta."	"Muslime, Sikhs, Buddhisten und Hindus leben in Alberta."	"[100, 100, 93]"	97.66666667	"[0.2654514735602496, 0.8505318100501577, 1.2122151408057047]"	0.776066141	-0.085722789
1453	Temeraire now resumed her previous duties blockading the French at Brest.	Temeraire nahm nun ihre früheren Aufgaben wieder auf und blockierte die Franzosen in Brest.	"[100, 100, 98]"	99.33333333	"[0.2654514735602496, 0.37321150863630664, 0.5365735332612034]"	0.391745505	-0.419528812
1454	"Andy Shiu Chi Ho, a Hong Kong teenager convicted of vandalism along with Michael Fay in March 1994."	"Andy Shiu Chi Ho, ein Teenager aus Hongkong, der zusammen mit Michael Fay im März 1994 wegen Vandalismus verurteilt wurde."	"[92, 82, 100]"	91.33333333	"[0.1346385006840237, 0.14575458522479776, 0.9553316582231767]"	0.411908248	-0.191485703
1455	She retained her dowry and any settlement deeded to her by her husband.	Sie behielt ihre Mitgift und jede Siedlung wurde ihr von ihrem Mann erlassen.	"[73, 64, 81]"	72.66666667	"[-2.261731355119251, -2.2116010781314834, 0.05066851252855241]"	-1.474221307	-0.468718439
1456	"Mares signal estrus and ovulation by urination in the presence of a stallion, raising the tail and revealing the vulva."	"Mares signalisieren Estrus- und Eisprung durch Wasserlassen in Gegenwart eines Hengstes, heben den Schwanz und enthüllen die Vulva."	"[100, 83, 75]"	86	"[0.2654514735602496, 0.7990540222688698, -0.05103048675956321]"	0.337825003	-0.389520019
1457	He also gradually extended his investments into the prebendary holdings.	Nach und nach erweiterte er auch seine Investitionen in die präbendären Betriebe.	"[88, 69, 74]"	77	"[0.6756935494242516, -1.4193234201313905, -0.27396814399966013]"	-0.339199338	-0.568450809
1458	"Despite Bryan's aversion to conflict, he oversaw U.S. interventions in Haiti, the Dominican Republic and Mexico."	"Trotz seiner Abneigung gegen den Konflikt überwachte er US-Interventionen in Haiti, der Dominikanischen Republik und Mexiko."	"[100, 84, 92]"	92	"[0.2654514735602496, -0.5812548086821103, 0.5142064075882272]"	0.066134357	-0.391452312
1459	"She married David on September 23, 1885, in Lecompton, Kansas, on the campus of their alma mater, Lane University."	"Sie heiratete David am 23. September 1885 in Lecompton, Kansas, auf dem Campus ihrer alma mater, Lane University."	"[74, 75, 75]"	74.66666667	"[-0.3802703256529918, -0.05103048675956321, -0.4685902305312789]"	-0.299963681	-0.160975367
1460	"Ilić walked the street, exhorting the assassins to bravery."	Ilić ging auf der Straße und ermahnte die Mörder zur Tapferkeit.	"[71, 94, 100]"	88.33333333	"[-1.1024123569313533, 1.2867874575797418, 0.2654514735602496]"	0.149942191	-0.316795468
1461	"Despite an exposed LLCC with disorganized banding, the JTWC started initiating advisories, assigning the designation of 12W."	"Trotz einer exponierten LLCC mit disorganisierter Bänderung, begann die JTWC Ankündigungen zu initiieren und wies die Bezeichnung 12W zu."	"[87, 96, 79]"	87.33333333	"[0.6211849487060245, 0.4925851553670907, 0.16523189586879544]"	0.426334	-0.49374485
1462	"The maxillae still ""grip"" the ""food"" while the mandibles ""bite"" it."	"Die Oberkiefer ""greifen"" noch die ""Nahrung"", während die Mandibeln sie ""beißen""."	"[100, 81, 100]"	93.66666667	"[0.2654514735602496, 0.4821429590688326, 0.8505318100501577]"	0.532708748	-0.456948489
1463	"They could not, however, prevent around six hundred Turkish reinforcements reaching the redoubt."	"Sie konnten jedoch nicht verhindern, dass etwa sechshundert türkische Verstärkungen in Zweifel kommen."	"[95, 74, 65]"	78	"[0.40309849169632395, -0.614933996345165, -0.974591313304727]"	-0.395475606	-0.444255978
1464	"In the pits, the pits crews scuffled, but it was quickly broken up."	"In den Gruben krümmten die Gruben, aber es wurde schnell zerbrochen."	"[100, 82, 100]"	94	"[0.37321150863630664, 0.6405984906688512, 0.2654514735602496]"	0.426420491	-0.571329057
1465	"Dell'Utri's lawyer, Enrico Trantino, dismissed Giuffrè's allegations as an ""anthology of hearsay""."	"Dell 'Utris Anwalt Enrico Trantino wies Giuffrés Behauptungen als ""Anthologie des Hörens"" zurück."	"[100, 100, 80, 51, 56, 65]"	75.33333333	"[0.2654514735602496, 0.8505318100501577, -0.04441756016769294, -0.8519116139039844, -0.6149183362481689, -0.16325626935502552]"	-0.093086749	-0.226085231
1466	The General meets more regularly with smaller councils composed of just the provincials.	"Der General trifft sich regelmäßig mit kleineren Räten, die sich nur aus den Provinzialen zusammensetzen."	"[67, 74, 59]"	66.66666667	"[-2.102528091085145, -0.614933996345165, -1.305435251280939]"	-1.34096578	-0.394536346
1467	Throughout the whole ordeal Loki regards humans as mere playthings for his pranks.	Während der ganzen Tortur betrachtet Loki den Menschen als bloße Spielsachen für seine Streiche.	"[64, 71, 56]"	63.66666667	"[-2.3709880820974454, -0.9001922144339011, -1.470857220269045]"	-1.580679172	-0.385898262
1468	"It lies between latitudes 42° and 43° N, and longitudes 20° and 22° E."	"Es liegt zwischen Breiten 42 ° und 43 ° N, und Längen 20 ° und 22 ° E."	"[61, 67, 55]"	61	"[-2.6394480731097456, -1.2805365052188824, -1.5259978765984137]"	-1.815327485	-0.284271121
1469	"Squire, Latty R. Encyclopedia of Learning and Memory."	"Squire, Latty R. Encyclopedia of Learning and Memory."	"[92, 74, 100]"	88.66666667	"[0.1346385006840237, -0.614933996345165, 0.9553316582231767]"	0.158345388	-0.168856904
1470	"In November 1941, Travlos crouched under a blanket in his apartment closet listening to banned BBC radio broadcasts."	Im November 1941 kauerte Travlos unter einer Decke in seinem Kleiderschrank und hörte verbotene BBC-Radiosendungen.	"[70, 93, 100]"	87.66666667	"[-0.9952782871301464, 0.22412516435479046, 1.5513370216987734]"	0.2600613	-0.400012046
1471	"It covers Cheswick and Springdale boroughs and Harmar and Springdale townships in Allegheny County, Pennsylvania."	"Es umfasst Cheswick und Springdale Boroughs und Harmar und Springdale Townships in Allegheny County, Pennsylvania."	"[100, 93, 71]"	88	"[0.2654514735602496, 0.22412516435479046, -0.9427811157199508]"	-0.151068159	-0.272600174
1472	or by viruses and bacteria from sewage effluent that sometimes contaminates coastal waters.	"oder durch Viren und Bakterien aus Abwässern, die manchmal Küstengewässer verunreinigen."	"[100, 88, 100]"	96	"[0.2654514735602496, 0.7162710214022698, 0.6946992867901757]"	0.558807261	-0.300104499
1473	Senior pitcher Stacey Nelson pitched seven scoreless innings for her 19th shutout of the year.	Senior Pitcher Stacey Nelson schlug sieben torlose Innings für ihren 19. Shutout des Jahres.	"[90, 77, 84]"	83.66666667	"[-0.0443348266575098, -0.32967577825642896, 0.07308115695327783]"	-0.100309816	-0.26568231
1474	Little Orphan Annie at Don Markstein's Toonopedia.	Kleine Orphan Annie in Don Marksteins Toonopedia.	"[100, 93, 76]"	89.66666667	"[0.2654514735602496, 0.22412516435479046, 0.1719071704805337]"	0.220494603	-0.212134436
1475	"The pronunciation of short and tends towards and , respectively, in many dialects."	Die Aussprache von kurz und neigt in vielen Dialekten zu bzw..	"[100, 73, 70]"	81	"[0.2654514735602496, -1.5656081090605445, -1.2608678885313718]"	-0.853674841	-0.486763716
1476	"Newport reliever Geoff Brown pitched four innings of shutout relief, allowing only one hit in four innings after replacing Brad Mincey in the sixth."	"Newport Reliefs Geoff Brown schlug vier Innings Shutout Relief, so dass nur ein Hit in vier Innings nach dem Austausch Brad Mincey in der sechsten."	"[100, 73, 86, 40, 44, 20]"	60.5	"[0.2654514735602496, -1.5656081090605445, 0.5260988760097791, -1.2949491214775863, -1.1139784275736675, -1.7857864547326259]"	-0.828128627	-0.200423241
1477	Juvenile vandalism and pilfering occurred in waves.	Jugendlicher Vandalismus und Plünderung ereigneten sich in Wellen.	"[90, 100, 87]"	92.33333333	"[0.9064431667947606, 0.8505318100501577, 0.40008997603444385]"	0.719021651	-0.293320566
1478	"lathes, drills, gantry crane, mills and grinders etc."	"Drehmaschinen, Bohrer, Portalkran, Mühlen und Schleifmaschinen usw."	"[76, 81, 77]"	78	"[-0.4247618509526743, -0.0754366785097826, -0.15167916733124173]"	-0.217292566	-0.352573186
1479	Numerous NP cabooses remain in private collections.	Zahlreiche NP-Kabinen bleiben in Privatsammlungen.	"[89, 78, 84]"	83.66666667	"[-0.13382149032827656, -0.23458970556018363, 0.07308115695327783]"	-0.098443346	-0.421389878
1480	The brickwork of the pit walling was originally bagged with lime slurry and featured drainage outlets to all pits.	Das Mauerwerk der Grubenummauerung war ursprünglich mit Kalk-Gülle gesackt und verfügte über Entwässerungsauslässe für alle Gruben.	"[68, 67, 68]"	67.66666667	"[-2.7297281752450844, -1.8345317446803386, -1.577778951731409]"	-2.047346291	-0.498902828
