index	original	translation	scores	mean	z_scores	z_mean	model_scores	AE
1562	Predation of P. solenopsis decreases due to tending workers interfering with the predation and parasitism by natural enemies.	由于照顾工人干扰自然敌人的捕食和寄生虫行为 ， 导致食肉病的捕食减少。	[39, 34, 44]	39.0	[-1.7304165426637321, -1.6082034156434533, -1.055386706123852]	-1.4646688881436791	-0.934220850467682	2.2537227189899807
1563	In NE8389, NE6917 has NE2786 to NE1333 per carpel.	在NE7171 ， NE6552每个小福音有 NE122 至 NE6375 个卵子。	[31, 26, 36]	31.0	[-2.1651420867655977, -2.011783469663278, -1.4314296077810247]	-1.8694517214033	-0.6884722709655762	2.4785288840605664
1564	Vicente Lukbán remained active as Guerilla commander in Samar.	Vicente Lukb á n 仍然积极担任 Samar 的 Guerilla 指挥官。	[81, 78, 84]	81.0	[0.6842458226537731, 0.3888704848328626, 0.5212261305888493]	0.531447479358495	-0.4378637373447418	0.5604327161233155
1565	The NE2198 was available as notchback and liftback coupes, as well as a convertible.	NE1946有背背带和背带, 也有可兑换的.	[36, 29, 42]	35.666666666666664	[-1.8934386217019317, -1.9347141382503803, -1.2046233616236284]	-1.6775920405253135	-1.0937175750732422	2.344944532221819
1566	He joins NE3944 and NE326 on their travels.	他和NE2812和NE8899一起旅行.	[66, 62, 57]	61.66666666666666	[-0.2632178313199358, -0.25356146105789196, -0.4479107603364569]	-0.3215633509047616	-0.8910809755325317	1.522833898124548
1567	Caliban, a surviving Morlock, hunts Sabretooth down.	凯利班, 一个幸存的莫洛克, 追捕萨布雷托特.	[81, 93, 69]	81.0	[0.5518925638710621, 0.7805650702636973, 0.15285449731325332]	0.4951040438160042	-0.7202932238578796	0.3077079176468897
1568	NE4800 won NE2392 as NE3669 top rookie.	NE6638赢得了NE9216作为西方分部的顶级新秀.	[64, 45, 56]	55.0	[-0.09477821306911019, -0.9045374233670329, -0.5503790649192845]	-0.5165649004518093	-0.7960068583488464	1.4709062017712025
1569	Willapa Bay in Washington produces more oysters than any other estuary in the US.	华盛顿的威拉帕湾生产的牡蛎比美国其他任何河口都多.	[87, 61, 80]	76.0	[0.8779367219474613, -0.2562955401023601, 0.8987178739953534]	0.5067863519468182	-0.542958676815033	0.5189459527600769
1570	The crust of limestone of Beauce ends with a ledge at the edge of the Bois de Verrières.	波斯石灰石的结壳在贝里耶尔河的边缘有一个石块。	[86, 85, 83]	84.66666666666667	[0.8235960289347282, 1.0183727277533, -0.4903854912873485]	0.4505277551335599	-0.9325204491615297	0.3407791420782743
1571	The young singer teamed up with a neighbor, tenor saxophone player Kenneth Hollan.	这位年轻歌手和一位邻居, 萨克斯语男高音歌手肯尼斯 · 霍兰结了婚.	[84, 79, 73]	78.66666666666667	[0.7149146429092618, 0.6619343882180614, 0.3077688123833988]	0.5615392811702407	-0.7154032588005066	0.570448310405729
1572	The colonnade of this earlier kiosk now probably stands in front of the present Treasury.	这个早先的售票亭现在很可能摆在现财政部面前。	[85, 79, 82]	82.0	[0.7692553359219949, 0.6619343882180614, 0.765318949361798]	0.7321695578339513	-1.207276701927185	0.1042513488632949
1573	"Paige insisted he never threw a spitball or ""an illegal pitch."	"佩格坚持说 ， 他从不投球或 ""非法投球"" 。"	[85, 90, 88]	87.66666666666669	[0.7692553359219949, 0.6136770006663866, 1.1806573959608087]	0.8545299108497301	-0.7743779420852661	0.031122012686550682
1574	22, 53 and 57 Squadron sank a 1,600 ton freighter in Cherbourg harbour.	22 、 53 和 57 中队在瑟堡港沉没了 1 600 吨货轮。	[96, 82, 89]	89.0	[1.5195420030101892, 0.6062332568837954, 1.2347522853633115]	1.120175848419099	-0.3504606187343597	0.22243117861010742
1575	Parody of the Korean zombie apocalypse thriller movie Train to Busan.	韩国僵尸世界末日惊险电影《去釜山的火车》的曲目.	[74, 87, 60]	73.66666666666667	[0.42182588620416556, 0.8779367219474613, -0.2965682400790226]	0.3343981226908681	-0.836086630821228	0.7064818287653658
1576	On 12 October Petard and moved to Haifa to escort the cruiser to Alexandria.	10 月 12 日 ， 佩塔前往海法 ， 护送巡洋舰前往亚历山大。	[85, 69, 83]	79.0	[0.7692553359219949, 0.15285449731325332, 0.7778224394548646]	0.5666440908967042	-0.3897557258605957	0.5817852841005554
1577	of NE3938 because of censorship.	审查NE571军事独裁政权的情况。	[28, 33, 38]	33.0	[-1.3026479818932557, -2.056460700740131, -1.2645687068575422]	-1.5412257964969764	-1.1254503726959229	2.686260214236148
1578	The NE1935 prefer roasted meats, particularly carabao meat, goat meat, and venison.	NE8638人喜欢烤肉, 特别是卡拉博肉、山羊肉和毒肉.	[43, 35, 50]	42.66666666666666	[-1.5130537706127993, -1.4784349704881712, -0.6464868266138578]	-1.212658522571609	-0.6657363772392273	2.2239849151196
1579	The holotype preserves an exceptionally large set of soft tissues for a fossil dinosaur.	全息型为化石恐龙保存了大量的软组织.	[39, 36, 32]	35.666666666666664	[-0.8902737960438724, -1.8934386217019317, -1.7090984291484095]	-1.4976036156314043	-0.6152348518371582	2.203455080490967
1580	In Book 6, Aeneas, with the guidance of the Cumaean Sibyl, descends into the underworld.	在第六卷中, 爱尼亚斯在库迈恩西伯的指导下, 来到了地下世界.	[77, 68, 88]	77.66666666666667	[0.3345297918201294, 0.05210266206801503, 1.1159619489903643]	0.5008648009595028	-0.8182949423789978	0.5309234813957523
1581	Bovids may roar or grunt to caution others and warn off predators.	NE2621人可能会大喊大叫或呻吟来警告别人, 并警告捕食者.	[31, 28, 25]	28.0	[-1.8753784135190121, -2.3281641658037975, -1.4151136689430877]	-1.8728854160886323	-0.9856835603713988	2.832358474737869
1582	Loggerheads feed in NE1633 and NE2091.	在NE8688和NE3294捕食者.	[47, 75, 74]	65.33333333333333	[-0.9523858278612379, 0.22584840579466298, 0.010672165630578791]	-0.2386217521453321	-0.7280097603797913	1.1903032692987714
1583	Small laterals originate along the taproot, but many die back during the fall.	小的侧面起源于太极点, 但许多在NE1273就死了.	[66, 55, 75]	65.33333333333333	[-0.7562259119632937, -0.5488057738414132, 0.22584840579466298]	-0.35972776000334794	-1.0312973260879517	1.1049413678820408
1584	Allen Dale accidentally drowned in the Delaware and Raritan Canal in 1895.	1895 年艾伦 · 戴尔意外地淹死在特拉华河和拉里丹运河.	[83, 82, 100]	88.33333333333331	[0.8637244152279738, 0.4369168528235288, 1.4492848797673374]	0.9166420492729468	-0.5095453262329102	0.2903977666477433
1585	Page used his Fender Telecaster and later his Gibson Les Paul for his bow solos.	"佩奇使用了他的 ""挡箭牌"", 后来又用他的 ""吉布森. 莱斯. 保罗"" 来做他的弓形独奏."	[83, 80, 82]	81.66666666666667	[0.6605739498965285, 0.05738343534201798, 0.8560880595457911]	0.5246818149281126	-0.7467394471168518	0.231869586542079
1586	NE1811 sailed for a cruise off the coast of NE5973 on NE1032.	NE4748 ， NE9369启航前往NE4910海岸进行巡航。	[22, 36, 50]	36.0	[-1.5275793559929194, -1.8934386217019317, -0.8010433076038036]	-1.4073537617662184	-0.6518165469169617	2.644302503539312
1587	Cleveland Blues merged with the St. Louis Maroons UA team in 1885.	1885 年, 克里夫兰蓝军与圣路易斯马龙队合并.	[83, 89, 67]	79.66666666666667	[0.6605739498965285, 0.7319993250021501, 0.22912917039802855]	0.540567481765569	-0.4532167017459869	0.6389561680161151
1588	Daily fare ranges from eggs, to sandwiches, to prime rib and the annual crab feast.	每日的票价从鸡蛋到三明治, 到主要的肋骨和每年的螃蟹盛宴.	[81, 63, 72]	72.0	[0.5518925638710621, -0.8883156257094088, 0.31513916552076204]	-0.00709463210586155	-0.695615291595459	0.8400344262195155
1589	After a heated fight, NE8600 wounds NE6479, but denies her the Coup de grâce.	在激烈的战斗之后, 狼伤害了 Mystique, 但否认她的政变.	[73, 74, 44]	63.66666666666666	[-0.08519009406865526, 0.17150771278192978, -1.170553830435613]	-0.3614120705741128	-0.7404293417930603	1.2383017312429099
1590	Filming on Sidetracked commenced on 14 April on location at a townhouse in Södra Änggatan, Ystad.	4 月 14 日 ， 在 Ystad 的 S ö dra Angatan 的一个乡下住宅开始拍摄 SideTrt 的照片。	[82, 92, 87]	87.0	[0.6062332568837954, 0.7249357137312604, 1.1265625065583056]	0.8192438257244538	-0.933030605316162	0.08072579893710286
1591	"Pecked carvings of ""eyebrows"" are found on a lintel inside Holm of Papa Westray south chambered cairn, Orkney."	"在奥克尼省奥克尼的 Papa Westray 南区石窟的霍尔姆内的一个小坑上发现了 ""眉毛"" 的锯齿雕刻。"	[72, 76, 68]	72.0	[0.3468487615042777, 0.2801890988073962, 0.2806359937516689]	0.3025579513544476	-0.8899933695793152	0.32096306603884955
1592	Boys dressed much like the older males, wearing leggings, loincloths, moccasins, and occasionally an undecorated shirt.	男孩子穿得很像年纪较大的男孩子 ， 穿着腿、背带、蒙卡松 ， 偶尔穿一件未装饰的衬衣。	[83, 71, 77]	77.0	[0.6605739498965285, -0.27691461346712337, 0.7441974039344323]	0.37595224678794587	-0.9501743316650392	0.41375516634554194
1593	NE5984 includes most of the inner canyon and NE9028 at elevations from NE7942 to.	NE1385生活区包括大部分内部峡谷和南边海拔从 NE2322 到。	[76, 66, 55]	65.66666666666667	[0.2801890988073962, 0.006116800435846024, -0.6101696047047834]	-0.10795456848718042	-0.6920161247253418	1.0184626838081565
1594	In 2007, Penske Motorsports fielded two LMP2 Porsche RS Spyder Evo in the American Le Mans Series.	2007 年 ， Penske 摩托运动公司在美国勒曼系列中投放了两台 LMP2 保时捷 RS Spyder Evo 。	[83, 70, 59]	70.66666666666667	[0.6605739498965285, 0.16675272426195908, -0.3470157468315007]	0.16010364244232894	-0.5206533670425415	0.6152266720682675
1595	Church façades are generally surmounted by a pediment and organised by a system of pilasters, arches and entablatures.	教堂的外墙通常是由一个平台所超越的 ， 由一个朝圣者、拱门和祭司组成的系统来组织。	[86, 76, 81]	81.0	[0.8235960289347282, -0.1651339907877295, 0.8019931701432882]	0.486818402763429	-1.0446306467056274	0.4677806988732296
1596	At New Year Dash, Pérez teamed with Benoit in a victory over the Dragon Bombers.	在新年达什, 佩雷斯与贝诺伊特合作, 战胜了龙轰炸机.	[73, 86, 76]	78.33333333333333	[0.3843373238542216, 0.8235960289347282, 0.510591867960627]	0.572841740249859	-0.6216991543769836	0.3238821886496812
1597	Developments in Zoroastrian literature and liturgy by the Sasanians	撒撒旦人在琐罗亚斯特文学和礼仪方面的发展	[84, 100, 90]	91.33333333333331	[0.9141719219804518, 1.1957003527114123, 0.9674496198707649]	1.0257739648542097	-0.6720391511917114	0.1284184977223668
1598	NE188, a NE1368, was responsible for NE4985 NE7454 victory on NE9719 while stationed at NE9052.	NE5502 ， NE1507 ， NE4606 NE4843 的 NE412 支中队取得了NE6575次胜利。	[81, 64, 52]	65.66666666666667	[0.5518925638710621, -0.8326862691769719, -0.766758622529296]	-0.3491841092784019	-0.4324935972690582	1.1806927360092307
1599	Eight United Spanish War Veterans served as honorary pall bearers for the dead.	八名西班牙联合战争退伍军人担任死者的荣誉守护者.	[82, 75, 91]	82.66666666666667	[0.6062332568837954, 0.10653442532981285, 0.6693063571988235]	0.4606913464708106	-0.7455612421035767	0.6579555779311319
1600	2 over 2 pane double hung windows flank the central four panelled door.	2 个以上 2 个窗格双挂窗侧面的中央 4 个窗格门。	[67, 73, 61]	67.0	[0.05656430718832413, 0.11716701976919658, -1.235537210459464]	-0.35393529450064776	-0.7080336213111877	0.8887632080544279
1601	They isolated and eventually bottled up the Carthaginians and hastened their withdrawal from Italy with constant maneuver.	他们孤立了迦太基人 ， 并最终用不断的策略加速了他们从意大利的撤退。	[85, 75, 65]	75.0	[0.7692553359219949, 0.4087108057149065, -0.04433070631663208]	0.37787847844008976	-0.6764803528785706	0.6188641758356486
1602	The trail initially crossed the NE3577 crest through NE8611 NE8574.	这条小径最初穿过山顶 NE9386的唐纳山口.	[46, 45, 43]	44.66666666666666	[-0.6278538595942648, -1.4043723845873328, -1.1541758548711503]	-1.0621340330175826	-0.5964749455451965	1.8723578249224784
1603	A mitochondrion contains outer and inner membranes composed of phospholipid bilayers and proteins.	线粒体包含外膜和内膜 ， 由磷脂双层和蛋白质组成。	[70, 80, 90]	80.0	[0.27187163680438975, 0.49755187085832897, 1.2168569624953205]	0.6620934900526797	-0.4332388937473297	0.18017076371033558
1604	The six commonly recognised metalloids are boron, silicon, germanium, arsenic, antimony, and tellurium.	六种公认的金属类物质是硼、硅、镁、砷、锑和氦.	[83, 85, 95]	87.66666666666669	[0.8637244152279738, 0.7692553359219949, 0.9849271582981114]	0.8726356364826934	-0.8391026258468628	0.060752043033649006
1605	NE1791 includes dishes from predominantly NE4661 backgrounds such as lutefisk and mashed rutabaga or turnip.	上中西部包括以NE5407的NE9240人为主的菜肴 ， 如卢特菲克和红豆腐或萝卜。	[77, 57, 66]	66.66666666666667	[0.3345297918201294, -0.5082815636628144, -0.7562259119632937]	-0.3099925612686596	-0.7958317995071411	1.2297579046549663
1606	It also helps to keep the buckle of the stirrup leather from unbuckling and sliding down.	它还有助于防止搅拌皮革的扣子脱扣和滑落。	[80, 78, 79]	79.0	[0.49755187085832897, 0.394121204427515, 0.7250489393244092]	0.5389073382034177	-0.712396502494812	0.34796492892248343
1607	According to the NE4450, all but NE6536 of the NE8687 NE8175 duces also reported directly to the NE9293 and not to their diocesan comes.	据 NE2120 说 ， 除了NE1081个以外 ， 所有 12 只西方鸭子都直接向 MVM 报告 ， 而不是向他们的 diocesan 报告。	[47, 49, 45]	47.0	[-1.2956909985618665, -2.473088094796357, -1.053280841366194]	-1.607353311574806	-0.5881400108337402	2.2964134268137926
1608	Other perfumers opened similar shops catering to wealthy Parisians and visitors.	其他香料商开设了类似的商店 ， 为富有的巴黎人和游客提供服务。	[97, 76, 86]	86.33333333333331	[1.5699895097626673, 0.2801890988073962, 1.1610192820213874]	1.0037326301971499	-0.6049643158912659	0.2122510784715017
1609	On August 8, the Blue Jays again played the Tampa Bay Rays.	8 月 8 日, 蓝箭队再次在坦帕湾比赛.	[93, 88, 83]	88.0	[1.3681994827527548, 0.9466657591033807, 0.6605739498965285]	0.9918130639175544	-0.7889279723167419	0.1282702580470172
1610	He modeled the zoo after the Bioparco di Roma in Rome, Italy.	他以意大利罗马的比奥帕科迪罗姆人为榜样建立了动物园.	[84, 87, 70]	80.33333333333333	[0.7149146429092618, 0.4467889310690761, 0.20694938671575625]	0.456217653564698	-0.7029896974563599	0.7651483855935135
1611	They elope, leaving Alice hysterical and Cushing alone to sail to Europe.	他们逃走了, 让爱丽丝歇斯底里, 独自一人去欧洲航行.	[83, 89, 65]	79.0	[0.6605739498965285, 1.1664094557428424, -0.06352506029675829]	0.5878194484475375	-0.5651050209999084	0.48156013313927504
1612	Pottery figurines included grotesques and fashionable ladies of the Tanagra figurine style.	陶器雕像包括古怪和时髦的塔纳格拉雕像风格的女士.	[100, 83, 92]	91.66666666666669	[1.396528507302708, 0.6605739498965285, 1.3177519760002767]	1.1249514777331713	-0.6597475409507751	0.23551651759732017
